Row,udp,select,bin,run,poll,media,sys,dev,etc,usr,root,host,brk,boot,mkdir,write,connect,tcp,clone_API,proc,read,var,network_http,File_IO,kill_API,accept,home,munmap,mnt,opt,rename,srv,mmap,chdir_API,network_connection,execve_API,Normal,Attack
0 ,0,5,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,0,1,0,1,0,0,0,0,0,0,6,0,1 ,0 
0 ,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,30,2,33,0,0,0,0,0,0,0,0,0,0,9,0,1 ,0 
0 ,0,4,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,25,2,27,0,1,0,0,0,0,0,0,0,1,20,0,1 ,0 
0 ,0,3,0,0,18,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,16,3,65,0,3,0,10,0,0,0,0,8,4,209,0,1 ,0 
0 ,0,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,23,0,0,0,0,0,0,0,0,0,3,8,0,1 ,0 
0 ,0,7,0,0,18,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,44,7,85,0,6,0,8,0,0,0,0,9,5,198,0,1 ,0 
0 ,0,3,0,0,13,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,24,2,61,0,2,0,8,0,0,0,0,8,0,117,0,1 ,0 
0 ,0,5,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,2,17,0,2,0,0,0,0,0,0,0,0,7,0,1 ,0 
0 ,0,1,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,20,1,37,0,1,0,2,0,0,0,0,4,2,30,0,1 ,0 
0 ,0,4,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,1,16,0,0,0,2,0,0,0,0,1,0,13,0,1 ,0 
0 ,0,2,0,0,19,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,48,7,89,0,4,0,8,0,0,0,0,8,6,198,0,1 ,0 
0 ,0,6,0,0,2,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,58,6,77,0,1,0,4,0,0,0,0,4,0,42,0,1 ,0 
0 ,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,1,10,0,0,0,0,0,0,0,0,0,0,4,0,1 ,0 
0 ,0,7,0,0,14,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,33,4,72,0,4,0,9,0,0,0,0,9,2,151,0,1 ,0 
0 ,0,6,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,4,46,0,0,0,0,0,0,0,0,0,0,8,0,1 ,0 
0 ,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,19,0,2,0,0,0,0,0,0,2,2,31,0,1 ,0 
0 ,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,0,1 ,0 
0 ,0,2,0,0,14,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,32,4,60,0,4,0,5,0,0,0,0,4,5,114,0,1 ,0 
0 ,0,0,0,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,1,0,2,0,0,0,0,4,1,69,0,1 ,0 
0 ,0,12,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,1,0,0,0,0,0,0,0,0,12,0,1 ,0 
0 ,0,7,0,0,14,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,26,1,66,0,2,0,8,0,0,0,0,11,4,174,0,1 ,0 
0 ,0,7,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,0,0,0,1,0,0,0,0,0,0,14,0,1 ,0 
0 ,0,4,0,0,32,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,47,5,125,0,5,0,16,0,0,0,0,17,10,371,0,1 ,0 
0 ,0,11,0,0,34,0,0,4,85,0,0,0,0,0,0,0,1,0,4,0,0,72,12,175,0,10,0,20,0,0,0,0,38,7,353,3,1 ,0 
0 ,0,5,0,0,17,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,30,5,74,0,4,0,8,0,0,0,0,10,4,177,0,1 ,0 
0 ,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,8,0,1 ,0 
0 ,0,5,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,3,0,1 ,0 
0 ,0,13,0,0,14,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,24,1,67,0,2,0,8,0,0,0,0,8,4,167,0,1 ,0 
0 ,0,7,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,14,0,0,0,0,0,0,0,0,0,0,11,0,1 ,0 
0 ,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,18,0,0,0,0,0,0,0,0,0,0,22,0,1 ,0 
0 ,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,1,0,0,0,0,0,0,4,0,1 ,0 
0 ,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,1,0,0,0,0,0,0,0,0,4,0,1 ,0 
0 ,0,3,0,0,22,0,0,0,42,0,0,0,0,0,0,0,0,0,1,0,0,44,8,92,0,7,0,9,0,0,0,0,10,7,201,0,1 ,0 
0 ,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,35,2,37,0,0,0,0,0,0,0,0,0,1,6,0,1 ,0 
0 ,0,3,0,0,17,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,20,2,68,0,4,0,8,0,0,0,0,10,4,195,0,1 ,0 
0 ,0,7,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,2,1,19,0,1 ,0 
0 ,0,5,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,15,0,25,0,3,0,0,0,0,0,0,4,1,51,0,1 ,0 
0 ,0,10,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,1,18,0,0,0,3,0,0,0,0,3,0,21,0,1 ,0 
0 ,0,11,0,0,12,0,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0,28,3,56,0,3,0,4,0,0,0,0,5,4,96,0,1 ,0 
0 ,0,8,0,0,14,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,33,3,73,0,4,0,8,0,0,0,0,8,2,119,0,1 ,0 
0 ,0,4,0,0,8,0,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,17,3,39,0,2,0,4,0,0,0,0,5,5,49,0,1 ,0 
0 ,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,1,0,0,0,0,0,1,11,0,1 ,0 
0 ,0,3,0,0,17,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,19,3,61,0,3,0,8,0,0,0,0,8,5,194,0,1 ,0 
0 ,0,5,0,0,14,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,35,4,73,0,3,0,8,0,0,0,0,9,0,114,0,1 ,0 
0 ,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,1,12,0,0,0,0,0,0,0,0,0,0,11,0,1 ,0 
0 ,0,9,0,0,17,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,17,2,58,0,4,0,8,0,0,0,0,8,4,196,0,1 ,0 
0 ,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,21,0,1,0,2,0,0,0,0,0,3,15,0,1 ,0 
0 ,0,9,0,0,24,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,37,3,101,0,5,0,12,0,0,0,0,12,7,255,0,1 ,0 
0 ,0,3,0,0,16,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,42,5,83,0,4,0,8,0,0,0,0,8,3,115,0,1 ,0 
0 ,0,3,0,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,4,0,0,0,0,4,1,23,0,1 ,0 
0 ,0,6,0,0,18,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,43,5,86,0,3,0,8,0,0,0,0,8,4,195,0,1 ,0 
0 ,0,8,0,0,28,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,65,7,144,0,5,0,17,0,0,0,0,16,7,317,0,1 ,0 
0 ,0,3,0,0,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,68,7,94,0,2,0,4,0,0,0,0,7,9,78,0,1 ,0 
0 ,0,10,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,39,4,51,0,2,0,2,0,0,0,0,2,0,17,0,1 ,0 
0 ,0,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,12,0,0,0,0,0,0,0,0,0,0,5,0,1 ,0 
0 ,0,12,0,0,26,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,40,6,103,0,5,0,12,0,0,0,0,12,7,302,0,1 ,0 
0 ,0,3,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,43,4,52,0,1,0,2,0,0,0,0,2,0,7,0,1 ,0 
0 ,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,3,0,1 ,0 
0 ,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42,4,49,0,0,0,0,0,0,0,0,0,1,9,0,1 ,0 
0 ,0,5,0,0,16,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,24,2,64,0,4,0,9,0,0,0,0,8,4,193,0,1 ,0 
0 ,0,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,16,0,2,0,1,0,0,0,0,1,1,11,0,1 ,0 
