Row,udp,select,bin,run,poll,media,sys,dev,etc,usr,root,host,brk,boot,mkdir,write,connect,tcp,clone_API,proc,read,var,network_http,File_IO,kill_API,accept,home,munmap,mnt,opt,rename,srv,mmap,chdir_API,network_connection,execve_API,Normal,Attack
0 ,0,44,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1752,0,0,0,264,16,688,0,48,0,64,0,0,0,0,74,32,1816,0,0 ,1 
0 ,0,44,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,44,0,0,170,0,0,0,288,0,0,0,0,0,0,0,0,1709,0,0,0,264,16,688,0,44,0,64,0,0,0,0,64,32,1773,0,0 ,1 
0 ,0,40,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1532,0,0,0,231,14,602,0,41,0,56,0,0,0,0,56,28,1588,0,0 ,1 
0 ,0,44,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1751,0,0,0,264,16,688,0,47,0,64,0,0,0,0,64,32,1815,0,0 ,1 
0 ,0,44,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,40,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,40,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1532,0,0,0,231,14,602,0,41,0,56,0,0,0,0,56,28,1588,0,0 ,1 
0 ,0,44,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1751,0,0,0,264,16,688,0,47,0,64,0,0,0,0,64,32,1815,0,0 ,1 
0 ,0,40,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1527,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1583,0,0 ,1 
0 ,0,40,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1532,0,0,0,231,14,602,0,41,0,56,0,0,0,0,56,28,1588,0,0 ,1 
