Row,udp,select,bin,run,poll,media,sys,dev,etc,usr,root,host,brk,boot,mkdir,write,connect,tcp,clone_API,proc,read,var,network_http,File_IO,kill_API,accept,home,munmap,mnt,opt,rename,srv,mmap,chdir_API,network_connection,execve_API,Normal,Attack
0 ,0,0,0,0,9129,0,0,0,825,0,0,0,0,0,0,0,2,0,0,0,0,943,185,2124,0,96,0,0,0,0,0,0,0,427,15863,0,1 ,0 
0 ,0,2,0,0,9259,0,0,0,823,0,0,0,0,0,0,0,4,0,0,0,0,944,171,2111,0,119,0,0,0,0,0,0,0,389,16375,0,1 ,0 
0 ,0,8,0,0,8693,0,0,0,800,0,0,0,0,0,0,0,4,0,0,0,0,883,193,2039,0,114,0,0,0,0,0,0,0,394,15840,0,1 ,0 
0 ,0,4,0,0,8968,0,0,0,857,0,0,0,0,0,0,0,2,0,0,0,0,899,170,2093,0,96,0,0,0,0,0,0,0,381,15849,0,1 ,0 
0 ,0,2,0,0,8981,0,0,0,890,0,0,0,0,0,0,0,2,0,0,0,0,1014,200,2269,0,106,0,0,0,0,0,0,0,438,16131,0,1 ,0 
0 ,0,5,0,0,8960,0,0,0,777,0,0,0,0,0,0,0,4,0,0,0,0,862,172,1955,0,104,0,0,0,0,0,0,0,401,16027,0,1 ,0 
0 ,0,2,0,0,9141,0,0,0,945,0,0,0,0,0,0,0,6,0,0,0,0,1007,183,2323,0,118,0,0,0,0,0,0,0,421,16682,0,1 ,0 
0 ,0,4,0,0,8971,0,0,0,758,0,0,0,0,0,0,0,0,0,0,0,0,862,168,1933,0,99,0,0,0,0,0,0,0,376,16429,0,1 ,0 
0 ,0,2,0,0,9105,0,0,0,847,0,0,0,0,0,0,0,0,0,0,0,0,958,173,2135,0,117,0,0,0,0,0,0,0,406,16437,0,1 ,0 
0 ,0,1,0,0,9112,0,0,0,970,0,0,0,0,0,0,0,0,0,0,0,0,1021,195,2355,0,118,0,0,0,0,0,0,0,418,16406,0,1 ,0 
0 ,0,6,0,0,8920,0,0,0,826,0,0,0,0,0,0,0,2,0,0,0,0,897,181,2064,0,101,0,0,0,0,0,0,0,388,16165,0,1 ,0 
0 ,0,5,0,0,8994,0,0,0,883,0,0,0,0,0,0,0,3,0,0,0,0,909,193,2141,0,108,0,0,0,0,0,0,0,404,15825,0,1 ,0 
0 ,0,4,0,0,9022,0,0,0,873,0,0,0,0,0,0,0,1,0,0,0,0,969,179,2179,0,115,0,0,0,0,0,0,0,379,16375,0,1 ,0 
0 ,0,6,0,0,9091,0,0,0,851,0,0,0,0,0,0,0,0,0,0,0,0,922,159,2101,0,111,0,0,0,0,0,0,0,388,16210,0,1 ,0 
0 ,0,4,0,0,9215,0,0,0,885,0,0,0,0,0,0,0,6,0,0,0,0,957,176,2189,0,111,0,0,0,0,0,0,0,384,16125,0,1 ,0 
0 ,0,7,0,0,9054,0,0,0,846,0,0,0,0,0,0,0,1,0,0,0,0,946,200,2156,0,111,0,0,0,0,0,0,0,423,16379,0,1 ,0 
0 ,0,5,0,0,9138,0,0,0,867,0,0,0,0,0,0,0,4,0,0,0,0,929,177,2114,0,115,0,0,0,0,0,0,0,388,16017,0,1 ,0 
0 ,0,6,0,0,9313,0,0,0,942,0,0,0,0,0,0,0,7,0,0,0,0,1054,196,2357,0,125,0,0,0,0,0,0,0,427,16574,0,1 ,0 
0 ,0,4,0,0,9189,0,0,0,813,0,0,0,0,0,0,0,2,0,0,0,0,919,166,2074,0,117,0,0,0,0,0,0,0,395,16412,0,1 ,0 
0 ,0,7,0,0,8941,0,0,0,861,0,0,0,0,0,0,0,0,0,0,0,0,916,191,2137,0,113,0,0,0,0,0,0,0,412,16198,0,1 ,0 
0 ,0,4,0,0,8983,0,0,0,810,0,0,0,0,0,0,0,1,0,0,0,0,885,167,2026,0,102,0,0,0,0,0,0,0,391,16338,0,1 ,0 
0 ,0,9,0,0,9040,0,0,0,819,0,0,0,0,0,0,0,2,0,0,0,0,953,194,2131,0,109,0,0,0,0,0,0,0,444,16477,0,1 ,0 
0 ,0,4,0,0,8986,0,0,0,795,0,0,0,0,0,0,0,2,0,0,0,0,909,174,2025,0,104,0,0,0,0,0,0,0,404,16359,0,1 ,0 
0 ,0,2,0,0,8999,0,0,0,809,0,0,0,0,0,0,0,3,0,0,0,0,934,161,2047,0,103,0,0,0,0,0,0,0,375,15942,0,1 ,0 
0 ,0,7,0,0,9140,0,0,0,810,0,0,0,0,0,0,0,0,0,0,0,0,877,176,2009,0,109,0,0,0,0,0,0,0,403,15944,0,1 ,0 
0 ,0,1,0,0,9059,0,0,0,778,0,0,0,0,0,0,0,2,0,0,0,0,878,171,1993,0,116,0,0,0,0,0,0,0,386,16410,0,1 ,0 
0 ,0,4,0,0,9287,0,0,0,790,0,0,0,0,0,0,0,2,0,0,0,0,862,149,1953,0,104,0,0,0,0,0,0,0,369,16459,0,1 ,0 
0 ,0,4,0,0,9126,0,0,0,945,0,0,0,0,0,0,0,4,0,0,0,0,986,194,2284,0,122,0,0,0,0,0,0,0,428,16660,0,1 ,0 
0 ,0,3,0,0,8976,0,0,0,832,0,0,0,0,0,0,0,0,0,0,0,0,906,165,2067,0,111,0,0,0,0,0,0,0,375,16388,0,1 ,0 
0 ,0,2,0,0,9311,0,0,0,766,0,0,0,0,0,0,0,0,0,0,0,0,892,174,1996,0,101,0,0,0,0,0,0,0,420,16127,0,1 ,0 
0 ,0,2,0,0,9131,0,0,0,786,0,0,0,0,0,0,0,6,0,0,0,0,914,177,2033,0,116,0,0,0,0,0,0,0,395,16243,0,1 ,0 
0 ,0,6,0,0,9107,0,0,0,869,0,0,0,0,0,0,0,1,0,0,0,0,968,211,2192,0,109,0,0,0,0,0,0,0,444,16229,0,1 ,0 
0 ,0,4,0,0,9059,0,0,0,783,0,0,0,0,0,0,0,2,0,0,0,0,843,164,1914,0,90,0,0,0,0,0,0,0,349,16128,0,1 ,0 
0 ,0,3,0,0,9251,0,0,0,849,0,0,0,0,0,0,0,4,0,0,0,0,979,171,2164,0,115,0,0,0,0,0,0,0,408,16690,0,1 ,0 
0 ,0,5,0,0,9102,0,0,0,829,0,0,0,0,0,0,0,6,0,0,0,0,970,185,2153,0,113,0,0,0,0,0,0,0,414,16300,0,1 ,0 
0 ,0,5,0,0,8804,0,0,0,744,0,0,0,0,0,0,0,3,0,0,0,0,920,186,1976,0,120,0,0,0,0,0,0,0,387,16317,0,1 ,0 
0 ,0,5,0,0,9490,0,0,0,807,0,0,0,0,0,0,0,3,0,0,0,0,872,172,2013,0,113,0,0,0,0,0,0,0,394,15248,0,1 ,0 
0 ,0,4,0,0,8867,0,0,0,753,0,0,0,0,0,0,0,3,0,0,0,0,863,167,1907,0,98,0,0,0,0,0,0,0,373,16161,0,1 ,0 
0 ,0,8,0,0,9188,0,0,0,789,0,0,0,0,0,0,0,3,0,0,0,0,910,164,2021,0,105,0,0,0,0,0,0,0,385,16441,0,1 ,0 
0 ,0,6,0,0,8984,0,0,0,884,0,0,0,0,0,0,0,2,0,0,0,0,922,173,2139,0,116,0,0,0,0,0,0,0,385,16322,0,1 ,0 
0 ,0,1,0,0,9174,0,0,0,917,0,0,0,0,0,0,0,1,0,0,0,0,1058,210,2346,0,123,0,0,0,0,0,0,0,424,16323,0,1 ,0 
0 ,0,6,0,0,8923,0,0,0,887,0,0,0,0,0,0,0,2,0,0,0,0,947,180,2150,0,108,0,0,0,0,0,0,0,362,16306,0,1 ,0 
0 ,0,5,0,0,9204,0,0,0,882,0,0,0,0,0,0,0,2,0,0,0,0,993,179,2209,0,128,0,0,0,0,0,0,0,394,16508,0,1 ,0 
0 ,0,2,0,0,8990,0,0,0,938,0,0,0,0,0,0,0,0,0,0,0,0,986,197,2293,0,116,0,0,0,0,0,0,0,425,16625,0,1 ,0 
0 ,0,4,0,0,9290,0,0,0,873,0,0,0,0,0,0,0,1,0,0,0,0,934,169,2129,0,116,0,0,0,0,0,0,0,380,16638,0,1 ,0 
0 ,0,6,0,0,9430,0,0,0,855,0,0,0,0,0,0,0,3,0,0,0,0,885,176,2074,0,115,0,0,0,0,0,0,0,403,16158,0,1 ,0 
0 ,0,6,0,0,8939,0,0,0,799,0,0,0,0,0,0,0,6,0,0,0,0,931,182,2054,0,120,0,0,0,0,0,0,0,392,16499,0,1 ,0 
0 ,0,7,0,0,9068,0,0,0,810,0,0,0,0,0,0,0,3,0,0,0,0,869,172,1990,0,115,0,0,0,0,0,0,0,381,16192,0,1 ,0 
0 ,0,4,0,0,9123,0,0,0,894,0,0,0,0,0,0,0,2,0,0,0,0,961,194,2205,0,113,0,0,0,0,0,0,0,417,16164,0,1 ,0 
0 ,0,4,0,0,9081,0,0,0,747,0,0,0,0,0,0,0,2,0,0,0,0,924,182,1989,0,112,0,0,0,0,0,0,0,392,16552,0,1 ,0 
